191528
serarch time :
0:04:16.797367
--------------------------
1344194
(660618, 26.12586538545694)
(71756, 26.124399301007465)
(182325, 26.12157639782102)
(436038, 26.118229039519996)
(75924, 26.117521889478468)
(735210, 26.117472446008705)
(615763, 26.114670403011647)
(1500153, 26.112033189849342)
(1412441, 26.110421861115608)
(217060, 26.109303288831168)
(649262, 26.108908174915612)
(822425, 26.108463112343024)
(1477915, 26.10845652256144)
(681203, 26.107660753268068)
(1295583, 26.10536024433347)
(1090722, 26.10462787610772)
(742026, 26.104236206199925)
(1312305, 26.098142462534188)
(1567578, 26.09702101080416)
(1561222, 26.09618397631683)
(102154, 26.09549476106735)
(707852, 26.093844393028945)
(214560, 26.091884479932688)
(1752852, 26.09122539963408)
(96676, 26.089238332073236)
(1055390, 26.086195483354388)
(1591322, 26.085302175224665)
(1074945, 26.084982059517408)
(895108, 26.084842383862473)
(1327527, 26.082580486124748)
(1729190, 26.082256434317973)
(795924, 26.074576834025827)
(1189541, 26.07398928308618)
(1476051, 26.073932562636088)
(1503774, 26.07290913911969)
(1635083, 26.07289047189371)
(876560, 26.072701661746965)
(715424, 26.07175588829939)
(831586, 26.071010622726316)
(1365339, 26.069067128253664)
(782285, 26.066560189559127)
(1705863, 26.065737042625123)
(431460, 26.065497881674954)
(786722, 26.06527984736121)
(1517229, 26.064460117582104)
(289776, 26.063054913156634)
(568082, 26.06289290379095)
(583821, 26.05842256049413)
(325316, 26.058359538307347)
(1428875, 26.057177216436457)
(978133, 26.05667230350495)
(1003817, 26.055610040930144)
(51686, 26.054365630655898)
(137585, 26.053809167265626)
(507105, 26.053349594249475)
(370219, 26.05094278953026)
(1363720, 26.04968467268631)
(318441, 26.047930161933632)
(301349, 26.04504127753514)
(1368412, 26.042114430688894)
(1819736, 26.04209850432545)
(259292, 26.038807630445046)
(197639, 26.036379906503306)
(379306, 26.033697439392284)
(97093, 26.0303701128338)
(741675, 26.02921503767763)
(1444039, 26.029144470254558)
(1675969, 26.02863559907157)
(655236, 26.027970825659853)
(550371, 26.02653564571802)
(369363, 26.02593276253657)
(233615, 26.02332893554358)
(1467061, 26.020969041321337)
(881468, 26.02093658963073)
(25105, 26.01977549858873)
(623611, 26.01839135760913)
(1293737, 26.017107245590942)
(488533, 26.01531744737064)
(1081229, 26.014578794938693)
(1502888, 26.014307042032996)
(1204637, 26.010239005370597)
(1510384, 26.00587195293562)
(1816436, 26.004856244892185)
(808337, 26.00385317433451)
(1788875, 26.003236832272563)
(818490, 26.002814661409932)
(319340, 26.000735060181363)
(910585, 25.999696576952893)
(1338244, 25.997356351884918)
(1357928, 25.99364120493304)
(163094, 25.993338747225085)
(831590, 25.988999347964075)
(1750306, 25.986672238548607)
(1022853, 25.98647380049757)
(395251, 25.985192904090937)
(1087377, 25.983808992762853)
(1026227, 25.98343842225608)
(893309, 25.983376709847022)
(820635, 25.98231179125399)
(1656218, 25.982137108113065)
(119004, 25.980170716080856)
(1064114, 25.979945721564675)
(625315, 25.977480591451954)
(1175126, 25.97456347802203)
(47646, 25.972960960431333)
(955787, 25.972286008420767)
(1785509, 25.971566320925966)
(793114, 25.97113367895142)
(255138, 25.970723832484964)
(1689493, 25.96805418324992)
(239188, 25.967636665514632)
(1333674, 25.96586908631826)
(918224, 25.965708560425956)
(1214224, 25.96451535280028)
(1472047, 25.960617550408795)
(868279, 25.95989443743716)
(1335303, 25.95987687523808)
(49160, 25.95802274082181)
(721621, 25.956885836335683)
(111257, 25.954901272228327)
(789329, 25.95297023182136)
(266032, 25.950298529729753)
(994187, 25.949487853903904)
(1151106, 25.948945728667717)
(962494, 25.948022246543474)
(636113, 25.946844991350723)
(525076, 25.943057205225145)
(1692986, 25.942674085900336)
(328401, 25.942412795298694)
(1601335, 25.942175524700396)
(990309, 25.941779700810294)
(1573665, 25.941194519457397)
(1809237, 25.938928479959912)
(1527041, 25.938654717512122)
(436676, 25.938301191364644)
(1107573, 25.937711174071254)
(1296099, 25.935902934831947)
(1361646, 25.935791819023635)
(1175221, 25.93546539927816)
(1011124, 25.933942387828235)
(1243762, 25.933942387828232)
(1172837, 25.93386041944073)
(713670, 25.93358617442132)
(1775574, 25.931543991010564)
(1094894, 25.930728187201467)
(1261825, 25.930635234519556)
(1780095, 25.930617045518108)
(1312214, 25.926139642602454)
(1292476, 25.925572879071915)
(1533327, 25.920607676776836)
(171440, 25.91971655529121)
(1351295, 25.918506534566937)
(1006242, 25.917552041459345)
(944421, 25.91728579965644)
(891309, 25.914357261157534)
(961353, 25.913473854482056)
(240172, 25.913263776823793)
(67963, 25.91176254469393)
(1315486, 25.910701231158086)
(1706062, 25.910197390841297)
(1187012, 25.907877910155285)
(1057738, 25.90778263104672)
(807882, 25.90556984480285)
(477918, 25.905272546421962)
(626698, 25.904109969878398)
(48303, 25.902815389320644)
(771647, 25.90184128506236)
(422659, 25.900724483317184)
(194303, 25.898088604159867)
(1071064, 25.896344282736344)
(1738305, 25.893864122662848)
(1271017, 25.892060017121857)
(936123, 25.8901619848748)
(1721855, 25.88983438258299)
(1006442, 25.889683380032864)
(398589, 25.888914379882834)
(1810976, 25.887055301852993)
(801286, 25.885541184490215)
(904445, 25.88420232691312)
(1547652, 25.883554072849016)
(1633417, 25.883460362969174)
(1262304, 25.879796665224156)
(1491618, 25.87610989524641)
(188490, 25.874743932484762)
(343146, 25.87389145209301)
(476394, 25.87269433666025)
(1750240, 25.87242970506603)
(755931, 25.871485387780837)
(873824, 25.871333550433874)
(985938, 25.871330967105926)
(1265953, 25.86734718851289)
(1778603, 25.864342297367124)
(1835481, 25.86230947833738)
(1308171, 25.862221638186945)
(1496353, 25.860552915864645)
(1146515, 25.85712586056836)
(1652610, 25.855539528103932)
(8675, 25.85516154913778)
(1233371, 25.854142752883952)
(949439, 25.854033449055585)
(581187, 25.851025756164304)
(1611145, 25.850064604256186)
(1186673, 25.84640343417747)
(439450, 25.84574773978851)
(815910, 25.844622593834057)
(153920, 25.84450825303047)
(1670622, 25.844243076339332)
(833019, 25.843611439820563)
(990185, 25.84150667991172)
(785097, 25.84121902727278)
(954639, 25.840401645605226)
(1596143, 25.83962757480338)
(821598, 25.83860762893144)
(486236, 25.838153028742152)
(1326423, 25.8373395835159)
(900502, 25.836857068322082)
(1002044, 25.836444363661236)
(1795336, 25.836073508419492)
(255577, 25.83583245321521)
(945801, 25.835445006334844)
(99104, 25.83496446227234)
(1771154, 25.834460385757847)
(1852208, 25.833946855580194)
(76995, 25.831438665486203)
(1049426, 25.831334967359197)
(1704602, 25.83122282823459)
(715267, 25.831152824452246)
(847198, 25.830360753185285)
(1138942, 25.829174957928736)
(1702986, 25.826948503671094)
(684161, 25.826532361006898)
(674109, 25.82644727967365)
(729859, 25.82615518769122)
(617913, 25.824959347025658)
(384149, 25.824016196333886)
(117543, 25.82171664702542)
(1840260, 25.82121359516725)
(575774, 25.8206910400539)
(596455, 25.820598765361396)
(389454, 25.8195185105211)
(1361094, 25.819282299780237)
(632387, 25.816895030586)
(1025211, 25.816891742737965)
(686126, 25.816013580304045)
(1804996, 25.81466490149505)
(918893, 25.812491934923557)
(1795792, 25.811687678176476)
(1735604, 25.81146042940092)
(1720166, 25.811346291133617)
(1432122, 25.810910708632726)
(392526, 25.80965638550451)
(1102704, 25.809002503944185)
(613284, 25.808400608432716)
(854811, 25.808346904763425)
(795347, 25.808262311197797)
(663975, 25.803537951723225)
(796595, 25.802993142042457)
(992266, 25.79998801065794)
(109178, 25.7954123767606)
(1617933, 25.794600803133747)
(1055931, 25.793727565041785)
(1744436, 25.793460771371493)
(1705883, 25.789865313287642)
(681087, 25.788800921446978)
(310198, 25.78521578967134)
(943691, 25.78517509553376)
(649140, 25.78435504908932)
(1164620, 25.78247152977525)
(1697371, 25.780913896764773)
(443503, 25.778795913564913)
(379005, 25.77787875295622)
(694513, 25.77618439246349)
(1621403, 25.775107568516233)
(1319591, 25.77361385195706)
(103472, 25.771034551640525)
(827669, 25.766522681432722)
(1144107, 25.76424142673306)
(201101, 25.762756148055225)
(1798226, 25.76112918572212)
(1480082, 25.75935497566318)
(1817415, 25.75860489583981)
(1364109, 25.75769367002635)
(1008287, 25.75543976029527)
(561239, 25.754697715164184)
(1706921, 25.74915001795702)
(706508, 25.74667495106619)
(462235, 25.746617873343318)
(847628, 25.745628577779115)
(1088634, 25.745611325338718)
(1553723, 25.745611325338718)
(1368099, 25.74469968489012)
(568014, 25.74414511870827)
(1283585, 25.743463233814037)
(865437, 25.742092398988323)
(1307288, 25.741942358987842)
(396859, 25.741358144393473)
(978506, 25.741354337501978)
(1416040, 25.74079738825916)
(562408, 25.740530483948508)
(1233982, 25.739482426712215)
(1513866, 25.737279820706263)
(1077465, 25.735384410266324)
(650114, 25.732964253294668)
(474589, 25.73098428603901)
(147544, 25.72973108816935)
(579334, 25.72960978117807)
(1698572, 25.72954983935618)
(1026743, 25.72952847342531)
(598483, 25.728962481544293)
(948365, 25.727541125343677)
(141605, 25.727430508398857)
(1518096, 25.72703626763398)
(855095, 25.725581317515726)
(1176736, 25.721657313241742)
(824282, 25.72023619566443)
(1835375, 25.71951060850185)
(1238419, 25.719367231448828)
(1455385, 25.719253883946593)
(813858, 25.718447657340437)
(418547, 25.716688595390266)
(580585, 25.7145842807374)
(1019915, 25.71340839829981)
(605898, 25.71306595677528)
(287951, 25.7115718077542)
(809997, 25.711331018957836)
(1672297, 25.711001429262815)
(681690, 25.709259693069875)
(396619, 25.708706931975758)
(1293575, 25.706963266926753)
(1331740, 25.704843023101027)
(317596, 25.704185765444535)
(780703, 25.704185765444535)
(1509289, 25.70344113862256)
(383052, 25.70314750650303)
(1810865, 25.701377485182583)
(841025, 25.701289849626868)
(148977, 25.700800141808713)
(173052, 25.700764380744175)
(1810073, 25.700074338732435)
(1769131, 25.698105211033074)
(1040493, 25.69807380073579)
(965553, 25.697958797934188)
(1537723, 25.696016643835105)
(1837324, 25.695231284108132)
(609888, 25.694551663454465)
(1390437, 25.69450728099613)
(1777423, 25.693854973532787)
(131127, 25.693458489549208)
(1727272, 25.68880403024778)
(192327, 25.687650869699592)
(967355, 25.686782320573528)
(616140, 25.686483211884774)
(450284, 25.684207537935844)
(324958, 25.68370546876902)
(1038008, 25.681577586453212)
(768609, 25.68014797702477)
(1735434, 25.67578356804662)
(589873, 25.674205110705678)
(907106, 25.673834684395437)
(909400, 25.67298251819917)
(1554224, 25.672719357121377)
(1819265, 25.668749591457193)
(1163852, 25.667053322205604)
(655337, 25.66663465265495)
(1145504, 25.664023145491964)
(421747, 25.663592269654167)
(1437745, 25.66286692584003)
(115346, 25.662755170450318)
(898208, 25.662308095818965)
(551476, 25.662255824101653)
(1750589, 25.661752491186633)
(1576081, 25.65841245726116)
(346962, 25.65829758588418)
(376811, 25.65308579963567)
(1143936, 25.651640350050258)
(419005, 25.649264337873568)
(111833, 25.647283804609366)
(1675103, 25.644476801505967)
(406090, 25.6433149417349)
(1187705, 25.64204533114509)
(1548060, 25.641216975042706)
(1310479, 25.639725672088304)
(1034729, 25.637015516450482)
(928505, 25.635418591462326)
(1313686, 25.634110002291344)
(801787, 25.634108716764878)
(238337, 25.632487914662157)
(1641887, 25.632233907713108)
(258636, 25.632224204573994)
(753141, 25.630254475862323)
(273906, 25.629387715947633)
(65944, 25.62934010723057)
(1628721, 25.627740937171566)
(590382, 25.625368986927604)
(30713, 25.623964277210106)
(361531, 25.61989633465967)
(1542580, 25.618377863159935)
(972946, 25.61738396984645)
(422914, 25.615660530221298)
(301694, 25.615360583166648)
(1179231, 25.61472654373509)
(1735802, 25.61270676851524)
(875188, 25.610528100860773)
(1230277, 25.608717583876043)
(933993, 25.607154323245926)
(482918, 25.604515680521622)
(216673, 25.602228097622074)
(712377, 25.601099309421087)
(766685, 25.60101830321267)
(1241666, 25.60069909626488)
(1785287, 25.599177828241437)
(482967, 25.598367332694608)
(1779319, 25.5983155267306)
(1233075, 25.597338605382)
(102238, 25.596011975121744)
(1285183, 25.592656083823865)
(649550, 25.592240038360007)
(802850, 25.591381422975417)
(555258, 25.591129298891026)
(306905, 25.59037632254571)
(1509235, 25.59020638060542)
(1271009, 25.589425941280435)
(349666, 25.588656761510297)
(313686, 25.587536923724887)
(724671, 25.587381276565424)
(748234, 25.58669228509057)
(1817912, 25.58648843618738)
(1147490, 25.586300843209088)
(242139, 25.58606015835055)
(1205078, 25.58541555517681)
(1079479, 25.58494734766181)
(1189006, 25.58379983648259)
(360417, 25.58277084712227)
(1158742, 25.580152358505458)
(748238, 25.578498432669956)
(977694, 25.57686216148189)
(890270, 25.575848499423707)
(1689257, 25.57515156263498)
(1227836, 25.573990767314065)
(932085, 25.573557494364984)
(1662161, 25.573062982135284)
(1797398, 25.57215496005746)
(896985, 25.56881069830684)
(544461, 25.568040179025022)
(1811675, 25.567956090722006)
(800537, 25.566671319376816)
(401211, 25.564677003301195)
(210147, 25.5646381648027)
(1449956, 25.560912289845895)
(1773794, 25.559866289189525)
(199665, 25.558438150184884)
(60345, 25.5581269814782)
(700025, 25.55641903267409)
(959778, 25.55547874477346)
(530451, 25.553783885289302)
(1299780, 25.552261669067747)
(617233, 25.551469561782667)
(1138732, 25.5463055517475)
(336210, 25.546041829852232)
(765357, 25.543860082223063)
(1190183, 25.54293507990988)
(1295383, 25.54234112281459)
(937067, 25.541290084881197)
(17994, 25.53936496700999)
(1091571, 25.539089315489164)
(1267419, 25.538436868912832)
(250456, 25.535017113180132)
(839721, 25.534964569890256)
(294482, 25.534786010592036)
(998462, 25.534622635507702)
(412526, 25.53355876653895)
(1557112, 25.53213038709852)
(1699339, 25.53170435481162)
(1474043, 25.529067642646233)
(15024, 25.528364682776367)
(1413377, 25.52649422980241)
(555835, 25.525425621817938)
(1826174, 25.525384335488695)
(34944, 25.524639493648586)
(397677, 25.524020622218018)
(1274942, 25.523947575440438)
(1106212, 25.52243094506389)
(1413653, 25.521148207328558)
(1815274, 25.519676562955276)
(1657759, 25.51949755576942)
(1244146, 25.51940545867646)
(1292177, 25.51753507254893)
(995403, 25.517114620011633)
(391519, 25.515064723509987)
(519112, 25.514828262886702)
(1732033, 25.51459278680637)
(1304004, 25.514301429411297)
(258594, 25.513149016647915)
(1232172, 25.512581917612057)
(15872, 25.511929388464885)
(435685, 25.511123315795317)
(1689913, 25.510240191243582)
(1710677, 25.509437947325182)
(857179, 25.5078321892127)
(611849, 25.50724235008875)
(1294722, 25.506373114662644)
(724607, 25.50546267897485)
(1358890, 25.50501802086262)
(1668897, 25.50492625125238)
(204212, 25.50241308782244)
(1328728, 25.5015800236284)
(444957, 25.5008961748358)
(782681, 25.500787523709327)
(1004984, 25.498982225056967)
(1506505, 25.497983611082553)
(1050927, 25.48935639761406)
(657058, 25.488321519599353)
(160816, 25.487959456893957)
(372826, 25.48740841127115)
(848152, 25.487186842961798)
(1084721, 25.484501166824778)
(1367516, 25.48169537843954)
(264641, 25.48075122158373)
(955752, 25.480454577197904)
(625913, 25.47902917134301)
(631318, 25.477551362790997)
(1392406, 25.47213430948404)
(1827791, 25.471840959322005)
(341130, 25.47076897658843)
(1640116, 25.46754222108781)
(120016, 25.467516125438426)
(1721685, 25.467243224382837)
(1502190, 25.464707158407272)
(560345, 25.46292760464118)
(18235, 25.462287032026357)
(418370, 25.458922180960933)
(50800, 25.45835587543406)
(974535, 25.45680949224872)
(1733480, 25.456226398437614)
(1615383, 25.45532588314914)
(1303579, 25.454513924346145)
(957003, 25.453938904399052)
(1246145, 25.453524959652796)
(242944, 25.453142887473458)
(847223, 25.45288052886088)
(914320, 25.451102897784104)
(1825457, 25.449901670031274)
(247541, 25.448574114539504)
(999126, 25.44800783754888)
(1776910, 25.44775427481088)
(234829, 25.44754018417298)
(766126, 25.445835317199112)
(383329, 25.444417342364197)
(1130706, 25.443770672506187)
(1174309, 25.443450759933672)
(1272594, 25.43906279158934)
(1010645, 25.438426479407873)
(508982, 25.438273152596203)
(476574, 25.433251632360715)
(1591335, 25.432454652719162)
(931029, 25.43199213361474)
(940805, 25.43147770160719)
(1645379, 25.430890147681513)
(1393034, 25.430714723055264)
(1590226, 25.430338299654814)
(840991, 25.429976210665927)
(1340406, 25.429738227564886)
(1720618, 25.429587639537797)
(365927, 25.42956540099717)
(1749701, 25.428273893029775)
(124816, 25.425754619953196)
(1622348, 25.424103964742713)
(302842, 25.423241047297058)
(38009, 25.4226521962458)
(101561, 25.421111192962456)
(1378630, 25.420379435172336)
(1843296, 25.420379435172336)
(704018, 25.41753644480012)
(1599043, 25.414735718940953)
(1653180, 25.413011827478243)
(402041, 25.412543291047132)
(1239107, 25.411574391197917)
(1272268, 25.411196458144296)
(482248, 25.40896763090312)
(1134703, 25.40800175142747)
(378149, 25.407823769731333)
(1406018, 25.405384691296526)
(748686, 25.405235404919335)
(1475742, 25.402572298021603)
(534656, 25.401728014874394)
(1592588, 25.401562983861986)
(715573, 25.40076306908913)
(1019653, 25.40069142611544)
(779175, 25.399435407466875)
(1188179, 25.396529782833767)
(377647, 25.395163608475567)
(1061707, 25.394656935654698)
(24573, 25.39408115257332)
(840966, 25.39401307963896)
(1184631, 25.392223180812586)
(1702011, 25.391823461312818)
(345494, 25.39035897682049)
(966456, 25.389798974292766)
(245746, 25.3888858909038)
(1319542, 25.388846033954508)
(1813969, 25.38590267919117)
(436042, 25.383897064484472)
(1525913, 25.381279140179927)
(1821405, 25.378102831618744)
(1104178, 25.37624896621498)
(1734341, 25.374318627790856)
(242517, 25.371904296703526)
(1116841, 25.36997025745483)
(1513856, 25.368896898241537)
(813402, 25.367357514122574)
(749234, 25.367179025608298)
(1409063, 25.366870662316646)
(1145167, 25.366189235709616)
(1026082, 25.366153290166224)
(1790114, 25.365700518318068)
(1323467, 25.36468114979525)
(648504, 25.36434494944951)
(704062, 25.364235915101283)
(159346, 25.363304003780364)
(1097918, 25.363003855013243)
(1034340, 25.36258235000939)
(696433, 25.362204907882145)
(363883, 25.361062087066415)
(305405, 25.361014025288615)
(740705, 25.355545549859396)
(71922, 25.354935210196658)
(1467178, 25.35267034829194)
(1363028, 25.35048751413911)
(172751, 25.34951342751746)
(1202929, 25.34895404871834)
(898674, 25.348885198868626)
(357936, 25.347021263724834)
(1076706, 25.345175155262936)
(151206, 25.344048503793292)
(367966, 25.343728627358843)
(49700, 25.343371228469152)
(190865, 25.343036376452318)
(1442793, 25.342452810168396)
(621483, 25.340664807550176)
(1294587, 25.339496858204992)
(1088474, 25.339426820684327)
(528952, 25.33484139417797)
(788287, 25.33467782382177)
(170256, 25.334364657118996)
(143520, 25.334330950458032)
(143567, 25.334330950458032)
(636872, 25.332270407324362)
(429650, 25.33142592168974)
(753062, 25.32973160965127)
(1106228, 25.329603629397447)
(642500, 25.32946489715493)
(1476306, 25.328698461952897)
(58626, 25.3281822049603)
(1187950, 25.327915189428136)
(1273006, 25.32692085864434)
(1156324, 25.32659827790333)
(320268, 25.326459169237467)
(661030, 25.325669519822355)
(1702365, 25.32385705073851)
(253589, 25.320459678107365)
(1520676, 25.320334623916402)
(471296, 25.319660388617464)
(935220, 25.317842744527454)
(1232500, 25.31776519125564)
(120630, 25.31774179332819)
(448213, 25.31643608864174)
(370220, 25.31584786715173)
(518410, 25.314833422734033)
(1447315, 25.314833422734033)
(708555, 25.313892206217425)
(220035, 25.312173242228827)
(1149257, 25.310057786871308)
(1327481, 25.310030499948102)
(874675, 25.30958270154039)
(1008840, 25.306017343789957)
(294068, 25.3057727737894)
(1220587, 25.3057727737894)
(282699, 25.304172802287937)
(1727019, 25.304169000353742)
(282839, 25.303375603214793)
(1203234, 25.303018356450348)
(1487171, 25.30077026459786)
(1057055, 25.30043293501327)
(47746, 25.29922265969862)
(1800756, 25.298991938656073)
(1551586, 25.296097118420647)
(291885, 25.294926953183467)
(1277736, 25.294413280896755)
(1755357, 25.292343579140148)
(1380750, 25.290436653884058)
(708773, 25.289384177651637)
(1380668, 25.288111469471644)
(835846, 25.28770378584629)
(1292687, 25.283774416483887)
(1056265, 25.282411327324883)
(1139521, 25.28148582570895)
(272114, 25.281197466493076)
(1438900, 25.28108895775013)
(1379169, 25.28077051888316)
(1155626, 25.280138999365477)
(655028, 25.279951643289408)
(770334, 25.27984714740898)
(285787, 25.27698325816895)
(1321926, 25.274759225228607)
(1256834, 25.274369436187598)
(975352, 25.27308777614739)
(1272632, 25.27008426804941)
(1153801, 25.26989792422534)
(1611097, 25.268104118581455)
(43030, 25.26769286568293)
(1472710, 25.26592505530262)
(945395, 25.263949214143842)
(1430557, 25.26290396857634)
(17103, 25.262056072561656)
(1181868, 25.259525479997198)
(1833313, 25.25797300069336)
(290589, 25.256139111124668)
(474912, 25.253207174338925)
(500982, 25.251934546229982)
(1667358, 25.2515375379883)
(1635529, 25.24954135810875)
(1572742, 25.247508421874272)
(1672647, 25.245224395791503)
(849827, 25.245034993897963)
(528514, 25.244221865076277)
(1728640, 25.24302716359547)
(1439004, 25.24257654937848)
(103240, 25.241924031549257)
(1770436, 25.240809189084523)
(644068, 25.24049580021164)
(1333035, 25.240221500876558)
(278268, 25.240088930689776)
(1254603, 25.240002891621614)
(173775, 25.238853639773005)
(341601, 25.23882681922654)
(543212, 25.238707957059784)
(734163, 25.23817741679978)
(1564237, 25.236621295055457)
(1279812, 25.235825436061212)
(1322068, 25.2333177471975)
(1587481, 25.233213475722728)
(245739, 25.231166352779045)
(455822, 25.230187714352855)
(210736, 25.228190224920453)
(697069, 25.227941922527087)
(1545027, 25.227432586404674)
(885436, 25.225603674883693)
(432245, 25.223432914959908)
(33051, 25.22091978648593)
(1812452, 25.220183363344184)
(1412003, 25.217875073750605)
(821588, 25.215836552785127)
(259278, 25.214467434494765)
(698789, 25.21355466495572)
(1575835, 25.21129749293405)
(1123171, 25.20952927636747)
(542046, 25.20934229305561)
(90701, 25.208138849778486)
(1646791, 25.207440631286204)
(549872, 25.205539451925837)
(930913, 25.20494113299113)
(719142, 25.202279510496606)
(1544087, 25.20038369050397)
(1636846, 25.198620616515235)
(1671552, 25.197932522364695)
(1825928, 25.197045630324887)
(1413391, 25.196779494927696)
(995531, 25.193637054239716)
(1064163, 25.18670108979994)
(1218256, 25.186566552757444)
(883319, 25.186527907220174)
(165400, 25.183367238198517)
(112117, 25.182627879841547)
(1039047, 25.18154533496508)
(405407, 25.1810980196362)
(16596, 25.181027072492242)
(334707, 25.179711889543718)
(1519024, 25.17552081582332)
(1689442, 25.17453846238775)
(1152823, 25.17402781406777)
(1464981, 25.173622466107737)
(1239240, 25.17321344092613)
(1318311, 25.17316781136457)
(973740, 25.173072087067716)
(148180, 25.172965768886698)
(1284463, 25.171206460737544)
(676701, 25.170987178619672)
(13114, 25.17037579922126)
(1040849, 25.170151115575237)
(1443796, 25.17009211433014)
(910217, 25.16975879311029)
(451987, 25.168830537974618)
(468989, 25.168555395096604)
(1416630, 25.167446019149736)
(483879, 25.166792043251238)
(781214, 25.16672267649816)
(1637246, 25.166199875339153)
(722430, 25.16475821662727)
(54399, 25.163223910842973)
(647173, 25.16249529494531)
(1420090, 25.161014005468466)
(366903, 25.160879358584975)
(55381, 25.159545346710765)
(1685335, 25.15864077542379)
(529623, 25.15761947707459)
(101573, 25.157102156348973)
(68958, 25.15690579365564)
(1033801, 25.156314179069042)
(1730392, 25.156314179069042)
(862902, 25.1558205217817)
(440574, 25.155239983101495)
(498408, 25.153890298679467)
(496778, 25.153625447639165)
(251243, 25.153576601222056)
(646156, 25.151261593458855)
(974497, 25.150087690355655)
(48686, 25.149521557020417)
(181704, 25.149117927776416)
(22913, 25.14795928149944)
(818206, 25.147878714657168)
(1542240, 25.14783064227231)
(1676520, 25.146528903791662)
(424426, 25.146010191118187)
(324906, 25.145819943958372)
(995223, 25.145639609558476)
(1507034, 25.143599079706192)
(1021024, 25.14330162373549)
(1206369, 25.14316598037515)
(1007206, 25.142678274045377)
(1228525, 25.13890124740955)
(1726307, 25.138555368675448)
(514191, 25.13688446099281)
(24461, 25.136396500537625)
(277981, 25.13467253128635)
(982620, 25.133443437789985)
(368829, 25.130919683662256)
(116011, 25.130286449065732)
(136413, 25.130157937677456)
(694152, 25.129403110674165)
(802081, 25.129026988504982)
(1490921, 25.12859096958946)
(495561, 25.128092528998927)
(1106309, 25.126815772149083)
(1478460, 25.12654004301448)
(802444, 25.125405174493565)
(205818, 25.12479458727944)
(669848, 25.12479458727944)
(1757898, 25.124218893576682)
(1854613, 25.123897560945366)
(1043962, 25.123477966414974)
(715248, 25.120665075879003)
(1537754, 25.118917806988122)
(1441718, 25.117550308413726)
(1296796, 25.116761197518965)
(1328027, 25.115769265146508)
(669387, 25.11493989136573)
(1405872, 25.114071862539717)
(1123511, 25.113939636381232)
(150870, 25.113924358151774)
(1627904, 25.112858706214254)
(542168, 25.11256571076186)
(478119, 25.110928018273057)
(1068899, 25.110778783805145)
(468164, 25.10936466232929)
(107903, 25.108913443864342)
(783944, 25.10861611258822)
(783982, 25.10861611258822)
(254323, 25.106437944814964)
(1713346, 25.106140058210016)
(1180073, 25.105175524902016)
(1579818, 25.10318535250716)
(1518177, 25.102103330958556)
(1497180, 25.101107004809847)
(547557, 25.1001894255837)
(133581, 25.100077262535116)
(1182171, 25.099533488803434)
(663321, 25.099222721929443)
(487816, 25.097696717143315)
(757600, 25.094819426526527)
(283553, 25.094405003891872)
(1089575, 25.093562050169222)
(266668, 25.09221673672012)
(1794920, 25.091041455216065)
(583711, 25.090418627622718)
(822266, 25.08968632829307)
(349375, 25.088327361764655)
(892452, 25.088153379057022)
(319125, 25.087686335222426)
(191473, 25.08739898594924)
(1140844, 25.08458272825166)
(694211, 25.084548012746495)
(1139158, 25.083049269699604)
(1183097, 25.07967628681621)
(53100, 25.07936287258427)
(1746642, 25.079073523441558)
(1037236, 25.076882461187072)
(1749886, 25.076290364673042)
(1502159, 25.075146821180866)
(343688, 25.074038433908335)
(256737, 25.073887616724765)
(535685, 25.07362338073962)
(684434, 25.071936123523287)
(1205385, 25.06875321088513)
(1592312, 25.067827162626706)
(817405, 25.064909364435742)
(644385, 25.06408975468021)
(765781, 25.06140806104341)
(869296, 25.061181142738732)
(1129455, 25.060606632381564)
(1242504, 25.060252843171682)
(624420, 25.05997249601094)
(592934, 25.05825032940996)
(1478025, 25.057508532266265)
(1626040, 25.056849243106967)
(201400, 25.05683338306638)
(455659, 25.05512060225938)
(1360113, 25.054024111625427)
(915315, 25.053577981671943)
(180782, 25.05321059150644)
(1632415, 25.053074668075457)
(595855, 25.052950083052945)
(1369640, 25.048942249667974)
(52341, 25.048920698513776)
(188840, 25.048218956486863)
(78423, 25.04787621738892)
(1806958, 25.047842037712446)
(1050171, 25.04731860179158)
(273115, 25.04678020016213)
(956451, 25.04414259205143)
(1331890, 25.041919884609186)
(1180988, 25.038683250248717)
(436150, 25.037808385187898)
(573872, 25.036238810640036)
(1721919, 25.036208216951767)
(462369, 25.03505338398116)
(1309201, 25.03435584158081)
(944921, 25.034325842864448)
(1383139, 25.032793683099072)
(1728577, 25.03171855639911)
(333153, 25.03099187402166)
(448389, 25.028738204653237)
(1015426, 25.028730820428194)
(432621, 25.028056198633664)
(1276522, 25.027318988537374)
(912995, 25.02687147573078)
(1351768, 25.025420290863742)
(40384, 25.02303803592988)
(1663488, 25.02303803592988)
(829350, 25.022508710471705)
(1318991, 25.02166981240201)
(1824679, 25.02160248259383)
(939397, 25.02074271097852)
(1758574, 25.020450320636535)
(294298, 25.020123450325627)
(95015, 25.018524627956417)
(1849655, 25.016890385021064)
(655852, 25.016651945486437)
(1611786, 25.015955479130817)
(1418401, 25.01498256377706)
(1643103, 25.013479982730402)
(1108060, 25.0123984118597)
(707155, 25.010520853635803)
(1442699, 25.00841985515503)
(1042625, 25.008054934523305)
(1440152, 25.00690394589168)
(756820, 25.00650387214615)
